epoch,loss,lr,mae,val_loss,val_mae
0,0.009912655829578976,1e-06,0.058937836,0.011810788101601329,0.062544875
1,0.009822275941471822,1e-06,0.05883416,0.011756245211952112,0.062385727
2,0.009771471301263029,1e-06,0.058727797,0.011710728480565277,0.062318925
3,0.009739386581350118,1e-06,0.058660034,0.011686355379325422,0.062245965
4,0.009705398243386298,1e-06,0.058604393,0.011656718671491201,0.062184367
5,0.009675684686623175,1e-06,0.058540158,0.01162586517801339,0.062119752
6,0.009652119339443743,1e-06,0.058490135,0.011606718502430753,0.062092353
7,0.009625185208014128,1e-06,0.05843135,0.011577023459937085,0.062024385
8,0.009605530935170298,1e-06,0.058375478,0.011561690135435624,0.06200936
9,0.009584222103215077,1e-06,0.058358714,0.011540074671872638,0.061952375
10,0.00957146198488772,1e-06,0.058313888,0.011538342932577838,0.061933026
11,0.00955295784779909,1e-06,0.05827726,0.011514096000147137,0.06189746
12,0.009535717787432738,1e-06,0.058244504,0.011486920769411055,0.061842635
13,0.009516466988927939,1e-06,0.05820892,0.011475145173343745,0.061798748
14,0.009504444328856401,1e-06,0.058177162,0.01146116899749772,0.061779667
15,0.009491042732472785,1e-06,0.05814932,0.011455653641711581,0.061763395
16,0.009473771292885597,1e-06,0.05811355,0.01145827813835984,0.06174765
17,0.009461012913379818,1e-06,0.058090076,0.011431096032769842,0.06171687
18,0.009451460454147308,1e-06,0.05805983,0.011435998256572268,0.061702903
19,0.009438766036394305,1e-06,0.05802317,0.011418852624906734,0.061688446
20,0.009426813602278178,1e-06,0.058008805,0.01139146056957543,0.061633475
21,0.009415947009851648,1e-06,0.057989925,0.011384981735186143,0.061596345
22,0.009403954272751104,1e-06,0.05795814,0.01137181019664488,0.061592754
23,0.009390404203440995,1e-06,0.057932746,0.01137447040528059,0.061565883
24,0.009376996322746642,1e-06,0.05789741,0.011354098638350314,0.061557665
25,0.00936739402611486,1e-06,0.05787874,0.01134356869469312,0.061528075
26,0.009359575424936007,1e-06,0.057861827,0.01133929422463883,0.061511774
27,0.009348600461486388,1e-06,0.057841465,0.01131644315424968,0.06146172
28,0.009339126315899194,1e-06,0.057817318,0.011312899666584351,0.061445747
29,0.009328351712743328,1e-06,0.057791192,0.011302923068234867,0.061421327
30,0.009320413540329107,1e-06,0.05777914,0.01128979749892923,0.06141959
31,0.009311906026083637,1e-06,0.05776675,0.01128479210575196,0.061391246
32,0.00930101679828526,1e-06,0.05773638,0.01127988559786569,0.06136589
33,0.009290030280085789,1e-06,0.05770415,0.01126592120748352,0.06134122
34,0.009285153725861826,1e-06,0.057695016,0.011278934751383283,0.061365023
35,0.009278614282481034,1e-06,0.05768647,0.011251383486457846,0.06129123
36,0.009267174172088164,1e-06,0.057650868,0.011247086393731561,0.06129171
37,0.009257857122627848,1e-06,0.057623465,0.011233888380229474,0.06129096
38,0.009250016305172307,1e-06,0.057619806,0.011226950839839198,0.0612567
39,0.009243648840029808,1e-06,0.05759847,0.011234637100080198,0.061315365
40,0.009233964436729861,1e-06,0.0575806,0.011238673879680309,0.061297327
41,0.009227117517201061,1e-06,0.05756823,0.011204568250104786,0.061216332
42,0.009220392442181367,1e-06,0.057548862,0.011203848909248006,0.061205193
43,0.00921392300885848,1e-06,0.05753878,0.011211702337657864,0.061211545
44,0.009206584160512482,1e-06,0.05751802,0.011189497550102798,0.061154988
45,0.009199976623693313,1e-06,0.057501744,0.011180190830914812,0.061145443
46,0.00919112308289517,1e-06,0.057477735,0.01118806962093169,0.061215747
47,0.009183868956328793,1e-06,0.057462852,0.011171494729139588,0.061124068
48,0.009180059951772405,1e-06,0.057448458,0.011164108481766149,0.061110057
49,0.009169468564108352,1e-06,0.057437465,0.011158294471996752,0.061082125
50,0.009164087634152648,1e-06,0.057412617,0.0111494408454746,0.061124384
51,0.009157612866891379,1e-06,0.057411827,0.01114670451391827,0.061070077
52,0.009152258566411381,1e-06,0.057386078,0.011139456538314168,0.06106561
53,0.009145448618272151,1e-06,0.057369914,0.011127136474136603,0.0610229
54,0.009137041805396703,1e-06,0.05734709,0.011148357636887919,0.0611195
55,0.009133384527045894,1e-06,0.057347488,0.011131508868526329,0.061031528
56,0.009122614969965071,1e-06,0.057316333,0.011113361425867135,0.061006173
57,0.009119321350854906,1e-06,0.057309333,0.01111023401926187,0.060982224
58,0.009111137439454482,1e-06,0.05729076,0.011100996725938537,0.060974363
59,0.009107363409235734,1e-06,0.05728923,0.011091610459102825,0.060947903
60,0.00910036168167029,1e-06,0.057265252,0.011084175473925742,0.06093624
61,0.009095155867874962,1e-06,0.057254724,0.011089478911493313,0.060950335
62,0.009086196558465334,1e-06,0.057233013,0.011073151671073653,0.060923945
63,0.009084670031866566,1e-06,0.05722879,0.011073523831807755,0.06089612
64,0.009077502791346474,1e-06,0.05721353,0.011067477253858338,0.060898773
