,loss,mae,val_loss,val_mae,lr
0,398994.4375,579.4815673828125,275101.65625,467.1783447265625,0.009999999776482582
1,204593.65625,380.0809020996094,126893.4765625,284.523681640625,0.009999999776482582
2,93355.390625,246.982421875,60743.3671875,208.33383178710938,0.009999999776482582
3,60084.125,205.8260040283203,56871.765625,199.76904296875,0.009999999776482582
4,59534.86328125,204.60171508789062,56958.6328125,199.55767822265625,0.009999999776482582
5,59460.984375,204.2968292236328,57043.0625,199.5388946533203,0.009999999776482582
6,59445.4921875,204.3066864013672,56891.98828125,199.7096405029297,0.009999999776482582
7,59447.796875,204.2532196044922,56927.37890625,199.5936737060547,0.009999999776482582
8,59461.515625,204.4403076171875,57053.28515625,199.5405731201172,0.009999999776482582
9,59445.23046875,204.18019104003906,57069.1015625,199.5443115234375,0.0009999999310821295
10,59434.43359375,204.22450256347656,56998.3671875,199.53985595703125,0.0009999999310821295
11,59325.5390625,204.05001831054688,56853.734375,199.29896545410156,0.0009999999310821295
12,59277.9765625,203.9899444580078,56707.359375,199.07640075683594,0.0009999999310821295
13,59157.546875,203.7366943359375,56753.3515625,199.12344360351562,0.0009999999310821295
14,59044.55859375,203.55075073242188,56512.55078125,198.93804931640625,0.0009999999310821295
15,59017.56640625,203.58154296875,56497.32421875,198.75209045410156,0.0009999999310821295
16,58977.72265625,203.4287567138672,56549.31640625,198.7364044189453,0.0009999999310821295
17,58961.6171875,203.35325622558594,56532.765625,198.6844482421875,0.0009999999310821295
18,58951.35546875,203.34414672851562,56506.1171875,198.6772918701172,0.0009999999310821295
19,58882.31640625,203.26187133789062,56293.1171875,198.40966796875,0.0009999999310821295
20,58797.6640625,203.09683227539062,56309.89453125,198.35279846191406,0.0009999999310821295
21,58757.0625,203.00526428222656,56323.546875,198.35330200195312,0.0009999999310821295
22,58749.48046875,202.9654998779297,56316.16015625,198.3373260498047,0.0009999999310821295
23,58723.796875,202.8915557861328,56264.8671875,198.24635314941406,0.0009999999310821295
24,58712.6328125,202.8998565673828,56247.73046875,198.21734619140625,0.0009999999310821295
25,58724.23828125,202.9281463623047,56355.26953125,198.42413330078125,0.0009999999310821295
26,58673.85546875,202.81484985351562,56251.3125,198.231689453125,0.0009999999310821295
27,58670.3671875,202.81341552734375,56213.5546875,198.12750244140625,0.0009999999310821295
28,58641.43359375,202.7382049560547,56184.30078125,198.09701538085938,0.0009999999310821295
29,58626.12890625,202.71670532226562,56074.08984375,197.87608337402344,0.0009999999310821295
30,58507.31640625,202.49038696289062,56051.265625,197.8214111328125,0.0009999999310821295
31,58472.13671875,202.4181671142578,56040.96875,197.7717742919922,0.0009999999310821295
32,58448.9453125,202.42820739746094,55964.0859375,197.74441528320312,0.0009999999310821295
33,58329.296875,202.17498779296875,55844.49609375,197.4855194091797,0.0009999999310821295
34,58281.1953125,202.05201721191406,55820.078125,197.43075561523438,0.0009999999310821295
35,58268.53125,202.00479125976562,55718.6640625,197.22743225097656,0.0009999999310821295
36,58200.51953125,201.85020446777344,55710.81640625,197.19102478027344,0.0009999999310821295
