,loss,mae,val_loss,val_mae,lr
0,505462.78125,667.6441650390625,469996.6875,642.9183349609375,0.0010000000474974513
1,470245.875,640.8600463867188,442064.125,620.83056640625,0.0010000000474974513
2,443117.9375,619.3587646484375,416451.375,599.8612060546875,0.0010000000474974513
3,417884.0625,598.6039428710938,392104.96875,579.2138671875,0.0010000000474974513
4,393573.0625,577.9963989257812,368694.5625,558.6414794921875,0.0010000000474974513
5,370233.21875,557.4057006835938,346091.78125,538.0443115234375,0.0010000000474974513
6,347678.78125,536.8212280273438,324367.875,517.4664916992188,0.0010000000474974513
7,326019.25,516.2428588867188,303485.875,496.880126953125,0.0010000000474974513
8,305195.84375,495.6639709472656,283460.15625,476.3043212890625,0.0010000000474974513
9,285200.59375,475.0853576660156,264270.625,455.7210693359375,0.0010000000474974513
10,266078.46875,454.5100402832031,245946.25,435.15191650390625,0.0010000000474974513
11,247767.84375,433.93603515625,228455.5625,414.5746765136719,0.0010000000474974513
12,230404.28125,413.36248779296875,211819.296875,394.00799560546875,0.0010000000474974513
13,213771.703125,392.8215637207031,196035.328125,373.5637512207031,0.0010000000474974513
14,198046.875,372.6099853515625,181097.40625,353.858642578125,0.0010000000474974513
15,183123.890625,353.33111572265625,167006.484375,335.4305725097656,0.0010000000474974513
16,169080.578125,335.3722229003906,153762.640625,318.3735046386719,0.0010000000474974513
17,155900.578125,318.789794921875,141366.921875,302.6788330078125,0.0010000000474974513
18,143580.46875,303.5967712402344,129818.1484375,288.3734130859375,0.0010000000474974513
19,132071.203125,289.7413330078125,119115.2578125,275.4263916015625,0.0010000000474974513
20,121415.8125,277.32659912109375,109258.40625,263.8486328125,0.0010000000474974513
21,111658.0859375,266.3057861328125,100247.2265625,253.59906005859375,0.0010000000474974513
22,102651.125,256.55926513671875,92081.828125,244.6874237060547,0.0010000000474974513
23,94532.7734375,248.0365447998047,84762.2109375,236.8815460205078,0.0010000000474974513
24,87271.4140625,240.55015563964844,78287.8828125,229.92251586914062,0.0010000000474974513
25,80841.7734375,233.81524658203125,72659.1328125,223.64561462402344,0.0010000000474974513
26,75284.9921875,227.7218780517578,67876.0234375,217.96969604492188,0.0010000000474974513
27,70513.8203125,222.15504455566406,63938.265625,212.8450164794922,0.0010000000474974513
28,66672.7421875,217.1793670654297,60846.0625,208.24884033203125,0.0010000000474974513
29,63624.328125,212.70289611816406,58599.25390625,204.30575561523438,0.0010000000474974513
30,61378.73828125,208.8769989013672,57197.9296875,201.21365356445312,0.0010000000474974513
31,60112.48828125,206.23814392089844,56675.84765625,199.511962890625,0.0010000000474974513
32,59623.54296875,204.97116088867188,56635.92578125,199.04554748535156,0.0010000000474974513
33,59539.8671875,204.6453399658203,56655.39453125,198.95790100097656,0.0010000000474974513
34,59509.421875,204.51104736328125,56686.12890625,198.90557861328125,0.0010000000474974513
35,59506.2265625,204.43545532226562,56719.6640625,198.8824462890625,0.0010000000474974513
36,59503.4609375,204.42018127441406,56709.4140625,198.8873748779297,0.0010000000474974513
37,59501.2890625,204.46034240722656,56694.8671875,198.89727783203125,0.0010000000474974513
38,59501.34375,204.46458435058594,56697.00390625,198.89552307128906,0.00010000000474974513
39,59500.6875,204.464599609375,56699.953125,198.8932342529297,0.00010000000474974513
40,59501.1171875,204.4505157470703,56706.48046875,198.88900756835938,0.00010000000474974513
41,59500.4609375,204.4458465576172,56707.50390625,198.88841247558594,0.00010000000474974513
42,59500.60546875,204.44415283203125,56706.96484375,198.88877868652344,0.00010000000474974513
43,59500.24609375,204.446044921875,56706.9765625,198.8887176513672,1.0000000656873453e-05
44,59500.23046875,204.44581604003906,56707.27734375,198.88858032226562,1.0000000656873453e-05
45,59500.26171875,204.4451141357422,56707.6171875,198.8883819580078,1.0000000656873453e-05
46,59500.203125,204.44471740722656,56707.96875,198.88819885253906,1.0000000656873453e-05
47,59500.23046875,204.44444274902344,56707.68359375,198.88836669921875,1.0000000656873453e-05
48,59500.21484375,204.44488525390625,56707.6953125,198.88833618164062,1.0000001111620804e-06
