epoch,loss,lr,mae,val_loss,val_mae
0,1.1836388111114502,1e-06,0.7006988525390625,1.23600172996521,0.7110390067100525
1,1.1725789308547974,1e-06,0.6990377306938171,1.2384803295135498,0.711181104183197
2,1.1660549640655518,1e-06,0.6984614729881287,1.230431318283081,0.7105547785758972
3,1.1644260883331299,1e-06,0.6980478763580322,1.2244750261306763,0.710121214389801
4,1.1606450080871582,1e-06,0.6977914571762085,1.2302353382110596,0.7126293778419495
5,1.157547116279602,1e-06,0.6964656710624695,1.2232388257980347,0.7137068510055542
6,1.1557589769363403,1e-06,0.6965339183807373,1.2228196859359741,0.7098524570465088
7,1.1525225639343262,1e-06,0.6950847506523132,1.2152963876724243,0.7093169093132019
8,1.1508177518844604,1e-06,0.695438802242279,1.2131656408309937,0.7108606100082397
9,1.1504281759262085,1e-06,0.6956826448440552,1.2195615768432617,0.7080576419830322
10,1.1495096683502197,1e-06,0.6947270631790161,1.2184783220291138,0.7105809450149536
11,1.1473686695098877,1e-06,0.6949252486228943,1.2093117237091064,0.7084203362464905
12,1.1449801921844482,1e-06,0.6943530440330505,1.2137364149093628,0.7104109525680542
13,1.143347144126892,1e-06,0.6937592625617981,1.2061671018600464,0.7067922949790955
14,1.142067790031433,1e-06,0.6938045024871826,1.2053569555282593,0.7062646150588989
15,1.1400848627090454,1e-06,0.6921347975730896,1.2079378366470337,0.707784116268158
16,1.1401458978652954,1e-06,0.6930763721466064,1.2029962539672852,0.7065342664718628
17,1.1377520561218262,1e-06,0.6924973726272583,1.2069852352142334,0.706777036190033
18,1.1359885931015015,1e-06,0.6919586658477783,1.2025132179260254,0.7047644257545471
19,1.1367626190185547,1e-06,0.6922618746757507,1.2038418054580688,0.7050002813339233
20,1.1340436935424805,1e-06,0.6911386847496033,1.2009001970291138,0.7070052623748779
21,1.1331429481506348,1e-06,0.6912549734115601,1.1960407495498657,0.7074418663978577
22,1.134788155555725,1e-06,0.6916124224662781,1.198498010635376,0.7061843872070312
23,1.1318144798278809,1e-06,0.6911300420761108,1.1942275762557983,0.7040193676948547
24,1.1313846111297607,1e-06,0.6911031007766724,1.1979118585586548,0.7026044726371765
25,1.1297110319137573,1e-06,0.6900724768638611,1.1941627264022827,0.7040912508964539
26,1.1279100179672241,1e-06,0.6901884078979492,1.1939270496368408,0.7032890915870667
27,1.1259509325027466,1e-06,0.6894824504852295,1.1924325227737427,0.7035488486289978
28,1.125840187072754,1e-06,0.6896807551383972,1.188847541809082,0.701696515083313
29,1.124576449394226,1e-06,0.6889021396636963,1.1924221515655518,0.704803466796875
30,1.125206470489502,1e-06,0.6893627643585205,1.1860969066619873,0.7027207016944885
31,1.1242412328720093,1e-06,0.6892956495285034,1.1913132667541504,0.7043794393539429
32,1.123311161994934,1e-06,0.688859760761261,1.1903800964355469,0.7022020220756531
33,1.124451756477356,1e-06,0.6890338063240051,1.1920671463012695,0.7043760418891907
34,1.1219534873962402,1e-06,0.6895885467529297,1.1961406469345093,0.7034149169921875
35,1.119480013847351,1e-06,0.6883033514022827,1.1844773292541504,0.703043520450592
36,1.1193069219589233,1e-06,0.6880194544792175,1.1860220432281494,0.7008587121963501
37,1.1180318593978882,1e-06,0.6873683929443359,1.1854279041290283,0.701227605342865
38,1.1183842420578003,1e-06,0.6880811452865601,1.1818971633911133,0.7006810903549194
39,1.1177122592926025,1e-06,0.687829315662384,1.1900172233581543,0.7018178105354309
40,1.116756796836853,1e-06,0.687504768371582,1.1892403364181519,0.7055830359458923
41,1.1165170669555664,1e-06,0.6876473426818848,1.1843786239624023,0.7023828625679016
42,1.1152178049087524,1e-06,0.6873452663421631,1.1788549423217773,0.7018088102340698
43,1.1135549545288086,1e-06,0.686759889125824,1.1798418760299683,0.7018400430679321
44,1.1124933958053589,1e-06,0.6866296529769897,1.1869323253631592,0.7049011588096619
45,1.1141597032546997,1e-06,0.6872366666793823,1.1780811548233032,0.7001756429672241
46,1.111492395401001,1e-06,0.6861587166786194,1.1786586046218872,0.6996399164199829
47,1.110469937324524,1e-06,0.68543940782547,1.1778308153152466,0.7026016116142273
48,1.1099973917007446,1e-06,0.6858936548233032,1.1750402450561523,0.6988561749458313
49,1.1096926927566528,1e-06,0.6858041286468506,1.1784319877624512,0.701732873916626
50,1.1090883016586304,1e-06,0.6862790584564209,1.1734960079193115,0.6996134519577026
51,1.1076580286026,1e-06,0.6852024793624878,1.1763696670532227,0.7009945511817932
52,1.1079832315444946,1e-06,0.6854707598686218,1.1742140054702759,0.6991862654685974
53,1.1047178506851196,1e-06,0.6848642230033875,1.1709601879119873,0.6978489756584167
54,1.1056517362594604,1e-06,0.6845412254333496,1.169396996498108,0.6990139484405518
55,1.105495572090149,1e-06,0.6846145391464233,1.1699609756469727,0.6993423104286194
56,1.103145956993103,1e-06,0.68421870470047,1.1724860668182373,0.6969408988952637
57,1.1036831140518188,1e-06,0.683905839920044,1.1683822870254517,0.7011435031890869
58,1.103360652923584,1e-06,0.6842389702796936,1.171134352684021,0.6997277140617371
59,1.1031160354614258,1e-06,0.6844338178634644,1.175618290901184,0.7007710337638855
60,1.1045310497283936,1e-06,0.6842173337936401,1.1687425374984741,0.6983742713928223
61,1.1016124486923218,1e-06,0.6838312745094299,1.1651443243026733,0.6985278129577637
62,1.1019484996795654,1e-06,0.6840009093284607,1.1701898574829102,0.6950736045837402
63,1.0996599197387695,1e-06,0.682868480682373,1.1658825874328613,0.6991302371025085
64,1.0994735956192017,1e-06,0.6835727095603943,1.1661195755004883,0.6984830498695374
65,1.0981991291046143,1e-06,0.682650625705719,1.1651208400726318,0.6998374462127686
66,1.0981335639953613,1e-06,0.6833115816116333,1.1638113260269165,0.695409893989563
67,1.0982928276062012,1e-06,0.6833224892616272,1.16196608543396,0.6968954801559448
68,1.0972542762756348,1e-06,0.6825613379478455,1.161698341369629,0.6968286633491516
69,1.096160650253296,1e-06,0.6827145218849182,1.1635949611663818,0.6970820426940918
70,1.0959804058074951,1e-06,0.682816743850708,1.1657506227493286,0.6998307108879089
71,1.095693588256836,1e-06,0.6828042268753052,1.167002558708191,0.6957367062568665
72,1.0944322347640991,1e-06,0.6821706295013428,1.1588621139526367,0.6960453391075134
73,1.097305178642273,1e-06,0.6832249164581299,1.166463851928711,0.6989754438400269
74,1.0951098203659058,1e-06,0.6831210255622864,1.160988688468933,0.6968903541564941
75,1.0959867238998413,1e-06,0.6830201148986816,1.1605615615844727,0.6967036128044128
76,1.0921552181243896,1e-06,0.6815963387489319,1.160607099533081,0.6964274644851685
77,1.0924650430679321,1e-06,0.682123064994812,1.1604396104812622,0.6963972449302673
78,1.0864276885986328,1e-07,0.6788135170936584,1.1579700708389282,0.6950849890708923
79,1.0859898328781128,1e-07,0.67889404296875,1.1566569805145264,0.6951752305030823
80,1.0859324932098389,1e-07,0.6792745590209961,1.155760407447815,0.6945120692253113
81,1.0856788158416748,1e-07,0.679122805595398,1.1556845903396606,0.6944919228553772
82,1.0857861042022705,1e-07,0.6792603135108948,1.1557238101959229,0.6946620941162109
83,1.0854562520980835,1e-07,0.6791105270385742,1.155330777168274,0.6945142149925232
84,1.0855238437652588,1e-07,0.6791270971298218,1.1556180715560913,0.6941937208175659
85,1.0854015350341797,1e-07,0.6792548298835754,1.1559094190597534,0.6944499611854553
86,1.0853769779205322,1e-07,0.6789286136627197,1.1547707319259644,0.694144070148468
87,1.0855616331100464,1e-07,0.6792255640029907,1.155722975730896,0.6947113275527954
88,1.0853477716445923,1e-07,0.678978443145752,1.1558958292007446,0.6949766278266907
89,1.085375189781189,1e-07,0.6792873740196228,1.1557704210281372,0.695185124874115
90,1.0847818851470947,1e-07,0.6789246797561646,1.1548876762390137,0.6946489214897156
91,1.0852172374725342,1e-07,0.6791531443595886,1.1548759937286377,0.6946293711662292
92,1.08427894115448,1e-08,0.6789407134056091,1.154832124710083,0.6946002244949341
93,1.0842418670654297,1e-08,0.678902268409729,1.1548289060592651,0.6945767998695374
94,1.084226369857788,1e-08,0.6789185404777527,1.1549052000045776,0.6946083307266235
95,1.0842140913009644,1e-08,0.6788595914840698,1.1549490690231323,0.6945956945419312
96,1.0841994285583496,1e-08,0.6788514256477356,1.1549549102783203,0.6945902109146118
97,1.0841134786605835,1e-09,0.6788305640220642,1.1549543142318726,0.6945896744728088
98,1.084113597869873,1e-09,0.6788309812545776,1.1549545526504517,0.6945898532867432
99,1.0841141939163208,1e-09,0.6788294911384583,1.1549561023712158,0.6945888996124268
100,1.0841143131256104,1e-09,0.6788299083709717,1.1549516916275024,0.694588303565979
101,1.0841127634048462,1e-09,0.6788299679756165,1.1549509763717651,0.694588303565979
