epoch,loss,lr,mae,val_loss,val_mae
0,9.900272855180875e-06,1e-05,0.0011719902,7.843954381314689e-06,0.00076014124
1,7.244315001825645e-06,1e-05,0.0008962322,7.784319312604031e-06,0.00083523616
2,7.107646106038267e-06,1e-05,0.0008605597,8.202686150498802e-06,0.001039118
3,8.246680393727621e-06,1e-05,0.0011256896,7.823976809905776e-06,0.00091671536
4,6.943898317585455e-06,1e-05,0.0008778353,7.5598581749064205e-06,0.0008831725
5,6.928707452235518e-06,1e-05,0.00088964496,7.55456361837466e-06,0.0008877864
6,6.613838395290205e-06,1e-05,0.00081228465,7.579606279464582e-06,0.00085714937
7,7.262501766463709e-06,1e-05,0.0009628176,7.137901297937787e-06,0.00073310395
8,6.724664102949539e-06,1e-05,0.00087195117,7.67697573899247e-06,0.00091215473
9,7.295810270841899e-06,1e-05,0.0010135247,9.485022730907932e-06,0.0012861976
10,6.6603462819196415e-06,1e-05,0.00091309473,7.430927396800304e-06,0.0009927736
11,6.392765876024201e-06,1e-05,0.00085437746,6.7036679263979104e-06,0.00069372694
12,6.5090281864018725e-06,1e-05,0.00089398574,7.122760832637997e-06,0.0009064329
13,6.321011447680041e-06,1e-05,0.00086477795,7.020073620450978e-06,0.0008255185
14,6.4863601915690464e-06,1e-05,0.00090494467,7.119226351652983e-06,0.00097136176
15,6.358884811628313e-06,1e-05,0.00090027385,6.825190141224833e-06,0.00085789507
16,6.292083965905369e-06,1e-05,0.000888383,6.937153672398006e-06,0.0009927641
17,5.623496890487278e-06,1e-06,0.0006525126,6.307235179626921e-06,0.00063619256
18,5.596567172507522e-06,1e-06,0.0006403123,6.3380296243100446e-06,0.00066163245
19,5.60274993069791e-06,1e-06,0.0006458627,6.322679483031714e-06,0.0006534299
20,5.598032905308012e-06,1e-06,0.0006440279,6.298483582909017e-06,0.0006379359
21,5.591080179101482e-06,1e-06,0.0006450768,7.087427866281359e-06,0.00087969104
22,5.597910602679857e-06,1e-06,0.0006541584,6.281365325080782e-06,0.000640738
23,5.575864282752049e-06,1e-06,0.0006495774,6.36486182188759e-06,0.00068756315
