,loss,mae,val_loss,val_mae,lr
0,94307.890625,153.45388793945312,90895.6015625,151.7044677734375,0.0010000000474974513
1,87317.8828125,147.8123016357422,85118.3046875,147.27267456054688,0.0010000000474974513
2,81872.7421875,143.97073364257812,79869.03125,143.84645080566406,0.0010000000474974513
3,76772.984375,140.78692626953125,74867.5390625,140.66586303710938,0.0010000000474974513
4,71887.3828125,137.55299377441406,70072.4921875,137.3494110107422,0.0010000000474974513
5,67222.8671875,134.27488708496094,65476.45703125,134.01734924316406,0.0010000000474974513
6,62728.12890625,130.92237854003906,61056.30078125,130.59278869628906,0.0010000000474974513
7,58427.92578125,127.54087829589844,56843.453125,127.24234771728516,0.0010000000474974513
8,54328.04296875,124.23596954345703,52816.4921875,123.7829360961914,0.0010000000474974513
9,50406.515625,120.80567169189453,48982.984375,120.44029998779297,0.0010000000474974513
10,46683.78125,117.46837615966797,45314.359375,117.07103729248047,0.0010000000474974513
11,43155.65234375,114.12944030761719,41839.55078125,113.6071548461914,0.0010000000474974513
12,39788.1015625,110.74024963378906,38564.671875,110.25064849853516,0.0010000000474974513
13,36630.19140625,107.38136291503906,35468.7421875,106.81652069091797,0.0010000000474974513
14,33647.796875,104.00812530517578,32587.171875,103.41268920898438,0.0010000000474974513
15,30870.7578125,100.63727569580078,29850.38671875,100.01282501220703,0.0010000000474974513
16,28247.978515625,97.25690460205078,27344.654296875,96.66023254394531,0.0010000000474974513
17,25833.41015625,93.91498565673828,24988.64453125,93.2583236694336,0.0010000000474974513
18,23590.80859375,90.51934814453125,22804.642578125,89.84553527832031,0.0010000000474974513
19,21504.224609375,87.10604095458984,20761.341796875,86.43898010253906,0.0010000000474974513
20,19680.806640625,83.84306335449219,18975.58203125,82.97406768798828,0.0010000000474974513
21,17936.923828125,80.44908905029297,17329.53515625,79.6471939086914,0.0010000000474974513
22,16405.232421875,77.17098236083984,15938.2607421875,76.68610382080078,0.0010000000474974513
23,15052.1357421875,74.13497161865234,14573.0,73.70465850830078,0.0010000000474974513
24,13851.0712890625,71.49229431152344,13425.4619140625,71.0314712524414,0.0010000000474974513
25,12802.1884765625,69.19808197021484,12524.771484375,69.143310546875,0.0010000000474974513
26,11982.671875,67.52622985839844,11709.1748046875,67.32585144042969,0.0010000000474974513
27,11291.484375,66.05428314208984,11031.0498046875,65.70387268066406,0.0010000000474974513
28,10656.4248046875,64.61505126953125,10427.1806640625,64.45806121826172,0.0010000000474974513
29,10168.833984375,63.32820129394531,10024.69921875,63.24513244628906,0.0010000000474974513
30,9782.70703125,62.223426818847656,9659.45703125,61.96571731567383,0.0010000000474974513
31,9500.3798828125,61.15597915649414,9618.1982421875,61.41364669799805,0.0010000000474974513
32,9333.455078125,60.30612564086914,9169.787109375,59.92927551269531,0.0010000000474974513
33,9099.1171875,59.30012130737305,9055.0390625,59.207454681396484,0.0010000000474974513
34,9060.1572265625,58.76113510131836,9071.962890625,58.9556999206543,0.0010000000474974513
35,8947.59375,58.12830352783203,9004.6748046875,58.36119079589844,0.0010000000474974513
36,8891.85546875,57.58959197998047,8846.001953125,57.44559097290039,0.0010000000474974513
37,8984.1259765625,57.20805358886719,9163.6484375,57.83328628540039,0.0010000000474974513
38,9003.9541015625,56.94878005981445,9155.31640625,57.52735137939453,0.0010000000474974513
39,9209.078125,57.1064567565918,9094.4716796875,57.056793212890625,0.0010000000474974513
40,9085.1162109375,56.56147766113281,9319.8251953125,57.47429275512695,0.0010000000474974513
41,9371.916015625,56.959224700927734,9495.0341796875,56.64676284790039,0.0010000000474974513
42,9473.9931640625,56.84971618652344,9797.7705078125,58.11539840698242,0.00010000000474974513
43,9723.8564453125,57.55230712890625,9816.96875,58.0196647644043,0.00010000000474974513
44,9967.3193359375,58.116661071777344,9915.9736328125,58.267921447753906,0.00010000000474974513
45,10149.609375,58.50486755371094,10261.306640625,58.94907760620117,0.00010000000474974513
46,10367.4638671875,59.00230026245117,10599.0810546875,59.79398727416992,0.00010000000474974513
47,10565.490234375,59.392147064208984,10601.232421875,59.83863067626953,1.0000000656873453e-05
48,10983.03125,60.404666900634766,11099.3583984375,60.97646713256836,1.0000000656873453e-05
49,11326.5869140625,61.0667724609375,11752.81640625,62.32421112060547,1.0000000656873453e-05
50,11772.7294921875,62.094120025634766,11776.08984375,62.3126220703125,1.0000000656873453e-05
51,11902.0712890625,62.38044738769531,12469.60546875,64.17881774902344,1.0000000656873453e-05
52,12468.412109375,63.72815704345703,12770.2138671875,64.76060485839844,1.0000001111620804e-06
53,12672.5,64.14036560058594,12942.5078125,65.154296875,1.0000001111620804e-06
54,13222.681640625,65.39381408691406,13312.2431640625,65.88806915283203,1.0000001111620804e-06
55,13758.7646484375,66.50282287597656,13979.1904296875,67.14334106445312,1.0000001111620804e-06
56,14040.66796875,67.146728515625,14646.9892578125,68.93893432617188,1.0000001111620804e-06
57,14535.4619140625,68.25354766845703,14814.984375,69.2419662475586,1.000000082740371e-07
58,14922.3701171875,69.19706726074219,14972.9375,69.88813018798828,1.000000082740371e-07
59,15430.8486328125,70.27529907226562,15741.787109375,71.5703125,1.000000082740371e-07
60,16097.5625,71.83551025390625,16873.044921875,73.78206634521484,1.000000082740371e-07
61,16635.611328125,73.07926177978516,16932.177734375,74.043701171875,1.000000082740371e-07
62,17170.728515625,74.19393157958984,17435.6953125,74.8807601928711,1.000000082740371e-08
63,17904.384765625,75.79536437988281,17953.16015625,76.15656280517578,1.000000082740371e-08
64,18591.53125,77.30719757080078,18878.958984375,78.46759033203125,1.000000082740371e-08
65,19430.138671875,79.18598175048828,19447.140625,79.61729431152344,1.000000082740371e-08
66,19763.07421875,80.00250244140625,20538.810546875,82.07978820800781,1.000000082740371e-08
67,20523.4609375,81.69050598144531,20700.03515625,82.48472595214844,1.000000082740371e-09
68,20951.138671875,82.71514892578125,21287.3046875,83.65933227539062,1.000000082740371e-09
69,21873.28515625,84.58421325683594,21689.9609375,84.73776245117188,1.000000082740371e-09
70,22583.79296875,86.08755493164062,23142.884765625,87.83573913574219,1.000000082740371e-09
71,22663.798828125,86.52554321289062,23426.931640625,88.67335510253906,1.000000082740371e-09
72,24339.154296875,89.99758911132812,23699.607421875,89.34247589111328,1.000000082740371e-10
73,24317.95703125,90.051025390625,24379.197265625,90.61491394042969,1.000000082740371e-10
74,25090.7109375,91.9057846069336,25155.40625,92.30089569091797,1.000000082740371e-10
75,25848.43359375,93.6373519897461,26253.478515625,95.11862182617188,1.000000082740371e-10
76,26455.6015625,94.98423767089844,27169.42578125,96.47962188720703,1.000000082740371e-10
77,26957.990234375,96.15772247314453,27752.662109375,98.0286865234375,1.000000082740371e-11
78,27702.048828125,97.56857299804688,28519.548828125,99.73605346679688,1.000000082740371e-11
79,28496.330078125,99.34842681884766,28587.421875,100.05704498291016,1.000000082740371e-11
80,29143.318359375,101.02716827392578,29449.052734375,102.1074447631836,1.000000082740371e-11
81,29869.255859375,102.50153350830078,30201.361328125,103.58118438720703,1.000000082740371e-11
82,30200.318359375,103.33069610595703,31004.91796875,105.5164566040039,1.0000001044244144e-12
83,30938.203125,104.92630004882812,29985.32421875,103.40473175048828,1.0000001044244144e-12
84,30994.732421875,104.82461547851562,31547.37890625,106.71119689941406,1.0000001044244144e-12
