epoch,loss,lr,mae,val_loss,val_mae
0,0.05309788824059069,0.001,0.13617851,0.01741997130215168,0.08379853
1,0.01433563681319356,0.001,0.07591036,0.011972523545846343,0.069985375
2,0.011548551933374255,0.001,0.06886627,0.010419303476810455,0.06598513
3,0.010314874881878495,0.001,0.06598999,0.009554459317587315,0.06421073
4,0.009532014700816945,0.001,0.06417037,0.00892780468100682,0.06264345
5,0.009033012443687767,0.001,0.06295164,0.008515182905830443,0.061596405
6,0.008734233122086153,0.001,0.062154774,0.008291295177768917,0.06138823
7,0.008557539022294804,0.001,0.06165822,0.008377335858531296,0.061494663
8,0.008439447541022674,0.001,0.061269257,0.008267144723795354,0.062365394
9,0.008325877414317801,0.001,0.06081863,0.007908287981990725,0.05976841
10,0.008253016896778717,0.001,0.060580805,0.00781712387688458,0.059440758
11,0.00807642821688205,0.001,0.059744064,0.007651366766076535,0.05797631
12,0.00788124647922814,0.001,0.05907227,0.007458659766707569,0.057560068
13,0.00764627174125053,0.001,0.05843761,0.007386774104088545,0.05865607
14,0.007475904052844271,0.001,0.057862476,0.007090230400208384,0.056349665
15,0.0072620092029683295,0.001,0.056900796,0.007161612503696233,0.05883748
16,0.007141122872708365,0.001,0.056403354,0.006920437316875905,0.055409927
17,0.007112303957110271,0.001,0.05639487,0.0068162815761752425,0.05592104
18,0.007046918189153075,0.001,0.056023374,0.006638159800786525,0.05469866
19,0.0068870042776688935,0.001,0.055289946,0.006580057870596647,0.05415704
20,0.0068316011840943245,0.001,0.055074476,0.006602568980306387,0.054230604
21,0.006819389442680404,0.001,0.055180587,0.006535227196291089,0.05426832
22,0.006742608839413151,0.001,0.054707855,0.006501675259787589,0.054171644
23,0.006653174353996292,0.001,0.05439238,0.006532780306879431,0.055130143
24,0.006550367911113426,0.001,0.05392572,0.006288804025389254,0.053284273
25,0.006516664011869579,0.001,0.053941764,0.006540050725452602,0.054967456
26,0.006520119007909671,0.001,0.054086573,0.006423617184627801,0.05401052
27,0.006347073727520183,0.001,0.053149976,0.006132469230797142,0.053114966
28,0.006266031685518101,0.001,0.052782197,0.006070978548377752,0.05248464
29,0.0061858351447153835,0.001,0.052556805,0.005989973081741482,0.052419625
30,0.006156411173287779,0.001,0.052575536,0.006100454265251755,0.05274431
31,0.006040074401535094,0.001,0.05194497,0.005869037513621151,0.05113377
32,0.006024919503834099,0.001,0.052026927,0.0058489821152761575,0.05137691
33,0.005964220396708697,0.001,0.051677216,0.005770611865445971,0.05102883
34,0.00593448328319937,0.001,0.051629525,0.005780579771380872,0.051380206
35,0.0059157741197850555,0.001,0.05153157,0.0056586585962213574,0.050310206
36,0.005890097419032827,0.001,0.05157826,0.00559150590095669,0.050151795
37,0.005796903672162444,0.001,0.050982017,0.00562841851497069,0.050399832
38,0.0057825042156036946,0.001,0.051090464,0.005599578744731843,0.05018721
39,0.005767206307500601,0.001,0.05097207,0.005526500314008444,0.050175067
40,0.005718898022314534,0.001,0.050742026,0.005648969612084329,0.051311582
41,0.005664270834531635,0.001,0.05044466,0.005636463675182312,0.051088486
42,0.005643392459023744,0.001,0.050375585,0.005697384669911116,0.05164253
43,0.005636488600866869,0.001,0.050335072,0.005448665912263095,0.0493233
44,0.0055652798968367275,0.001,0.04993964,0.0055727267567999665,0.050744068
45,0.005576759350951761,0.001,0.05015936,0.005378180390689522,0.049450297
46,0.005547991532366723,0.001,0.04993847,0.005477366638369858,0.050246265
47,0.005504956911318004,0.001,0.04978052,0.005396179219242185,0.049308833
48,0.0054374319140333685,0.001,0.049413502,0.005408586652483791,0.04903606
49,0.0054472543171141296,0.001,0.049480684,0.005341605462599546,0.04916456
50,0.005395816926611587,0.001,0.04922687,0.005238568494096398,0.048598714
51,0.005378963439725339,0.001,0.049257442,0.005234905916731805,0.04878017
52,0.005361935663386248,0.001,0.049111485,0.005263064785394817,0.049041517
53,0.00536649625748396,0.001,0.04927577,0.005205630986019969,0.048600093
54,0.0052960336743853986,0.001,0.048855014,0.0053136454336345194,0.049097028
55,0.005321811395697295,0.001,0.049088106,0.0052348868944682185,0.04889738
56,0.00525291589437984,0.001,0.048741825,0.005183084902819246,0.048830267
57,0.00523372619994916,0.001,0.048572853,0.005138345109298825,0.048194565
58,0.005181932525592856,0.001,0.048338693,0.005065698518883437,0.04766389
59,0.005186491166823543,0.001,0.04845018,0.005234074885956943,0.048823263
60,0.0051533600111724805,0.001,0.048208468,0.005101139037869871,0.048628014
61,0.005134937149123288,0.001,0.048243336,0.005096087909769267,0.048337247
62,0.0051051031926181165,0.001,0.04809913,0.005043602555524558,0.04788452
63,0.005064938352443277,0.001,0.047896396,0.005113357715308666,0.048541654
64,0.0050752647680928934,0.001,0.047945395,0.004967853564303368,0.047457553
65,0.005039188046939671,0.001,0.04773959,0.004990355831105262,0.04768777
66,0.005037361683207564,0.001,0.047863815,0.00498908742563799,0.047700025
67,0.0049863008863758294,0.001,0.04753825,0.004912171100731939,0.046985116
