,loss,mae,val_loss,val_mae,lr
0,33.26062774658203,2.956075668334961,0.9133666157722473,0.3520681858062744,0.0010000000474974513
1,0.6301465630531311,0.2394731193780899,0.649912416934967,0.2074853926897049,0.0010000000474974513
2,0.6313823461532593,0.23765473067760468,0.7221044898033142,0.1576421856880188,0.0010000000474974513
3,0.7609730958938599,0.1916785091161728,0.7893915176391602,0.18271580338478088,0.0010000000474974513
4,0.8269883394241333,0.20671004056930542,0.8931534290313721,0.20540973544120789,0.0010000000474974513
5,0.929507315158844,0.22153927385807037,0.8755549192428589,0.20004430413246155,0.0010000000474974513
6,0.9821892380714417,0.2543407678604126,0.9388415813446045,0.2544771730899811,0.0010000000474974513
7,1.0215294361114502,0.16770322620868683,1.1016861200332642,0.17146871984004974,0.00010000000474974513
8,1.147542119026184,0.18316048383712769,1.2457969188690186,0.18828803300857544,0.00010000000474974513
9,1.2506026029586792,0.19429104030132294,1.379723072052002,0.20410926640033722,0.00010000000474974513
10,1.426221251487732,0.2328447848558426,1.7285712957382202,0.33824241161346436,0.00010000000474974513
11,1.6532697677612305,0.26569664478302,2.060609817504883,0.399152934551239,0.00010000000474974513
12,1.88738214969635,0.2673438787460327,1.9587873220443726,0.2664657533168793,1.0000000656873453e-05
13,2.0810022354125977,0.27690181136131287,2.2274656295776367,0.2963133454322815,1.0000000656873453e-05
14,2.3263721466064453,0.31241071224212646,2.6220483779907227,0.3359217345714569,1.0000000656873453e-05
15,2.691814661026001,0.35145050287246704,2.9878740310668945,0.4039444029331207,1.0000000656873453e-05
16,3.0648419857025146,0.3944369852542877,3.159078359603882,0.41053250432014465,1.0000000656873453e-05
17,3.4161410331726074,0.42247748374938965,3.5635077953338623,0.43498772382736206,1.0000001111620804e-06
18,3.9508612155914307,0.4675351083278656,4.0982346534729,0.48518484830856323,1.0000001111620804e-06
19,4.496555805206299,0.525967538356781,5.077076435089111,0.5770381689071655,1.0000001111620804e-06
20,5.124858856201172,0.5869158506393433,5.591019153594971,0.625932514667511,1.0000001111620804e-06
21,6.275848388671875,0.6835890412330627,6.811011791229248,0.7285488247871399,1.0000001111620804e-06
22,7.090416431427002,0.7608169317245483,7.637661933898926,0.808763861656189,1.000000082740371e-07
23,8.431440353393555,0.8666601777076721,8.919493675231934,0.9099661111831665,1.000000082740371e-07
24,9.886701583862305,0.9797424674034119,10.764521598815918,1.056505560874939,1.000000082740371e-07
25,11.248186111450195,1.1009955406188965,12.279131889343262,1.177996039390564,1.000000082740371e-07
26,13.909194946289062,1.2931874990463257,14.841944694519043,1.3611198663711548,1.000000082740371e-07
27,15.398005485534668,1.4167762994766235,17.157976150512695,1.5440990924835205,1.000000082740371e-08
28,18.153308868408203,1.6184422969818115,20.007665634155273,1.7603607177734375,1.000000082740371e-08
29,21.089515686035156,1.8405424356460571,21.923236846923828,1.9142847061157227,1.000000082740371e-08
30,24.39424705505371,2.0775375366210938,25.991544723510742,2.1937544345855713,1.000000082740371e-08
31,28.284828186035156,2.3565423488616943,29.997947692871094,2.4955098628997803,1.000000082740371e-08
32,30.74393081665039,2.5406851768493652,32.0185546875,2.6203043460845947,1.000000082740371e-09
33,34.47571563720703,2.801147937774658,37.50505828857422,3.001962423324585,1.000000082740371e-09
34,38.784725189208984,3.0874366760253906,41.00312423706055,3.241175413131714,1.000000082740371e-09
35,43.56642150878906,3.415020704269409,45.819984436035156,3.5740466117858887,1.000000082740371e-09
36,46.73588562011719,3.6348326206207275,49.85024642944336,3.844651937484741,1.000000082740371e-09
37,51.76640319824219,3.970094919204712,54.634063720703125,4.137813091278076,1.000000082740371e-10
38,55.686100006103516,4.233855247497559,58.024513244628906,4.395768642425537,1.000000082740371e-10
39,59.80340576171875,4.498577117919922,60.22024917602539,4.541661262512207,1.000000082740371e-10
40,64.05366516113281,4.781213760375977,66.6119613647461,4.937872409820557,1.000000082740371e-10
41,68.26251220703125,5.047756195068359,70.4679946899414,5.211089611053467,1.000000082740371e-10
42,72.35584259033203,5.32311487197876,73.3486328125,5.3782958984375,1.000000082740371e-11
43,76.02009582519531,5.550536632537842,79.37235260009766,5.762634754180908,1.000000082740371e-11
44,81.30776977539062,5.890594482421875,81.90508270263672,5.947587966918945,1.000000082740371e-11
45,84.55770874023438,6.10192346572876,86.27595520019531,6.206602096557617,1.000000082740371e-11
46,87.33720397949219,6.263367652893066,88.43108367919922,6.365007400512695,1.000000082740371e-11
47,91.03456115722656,6.510615348815918,92.99044036865234,6.631069660186768,1.0000001044244144e-12
48,95.01937866210938,6.751710414886475,95.275634765625,6.769999980926514,1.0000001044244144e-12
49,97.55199432373047,6.922847270965576,97.38864135742188,6.931125640869141,1.0000001044244144e-12
50,100.16259002685547,7.083780288696289,100.51712036132812,7.111330032348633,1.0000001044244144e-12
51,103.88387298583984,7.308355331420898,104.24819946289062,7.356443881988525,1.0000001044244144e-12
52,105.56642150878906,7.412453651428223,107.43470001220703,7.533297061920166,1.0000001179769416e-13
53,107.78044128417969,7.559446334838867,108.71092224121094,7.625328540802002,1.0000001179769416e-13
54,110.43928527832031,7.713953018188477,108.8396224975586,7.6579766273498535,1.0000001179769416e-13
55,112.35072326660156,7.837583065032959,113.06089782714844,7.919233322143555,1.0000001179769416e-13
56,113.22854614257812,7.9024529457092285,112.6607894897461,7.889736652374268,1.0000001179769416e-13
57,115.72664642333984,8.051020622253418,117.0771255493164,8.166732788085938,1.0000001518582595e-14
58,117.49263000488281,8.164865493774414,116.28446960449219,8.111964225769043,1.0000001518582595e-14
