epoch,loss,lr,mae,val_loss,val_mae
0,0.011339096352458,1e-08,0.018600767478346825,0.026801472529768944,0.020207054913043976
1,0.011263332329690456,1e-08,0.01853255182504654,0.026888320222496986,0.02017444558441639
2,0.011216502636671066,1e-08,0.018490420654416084,0.026888737455010414,0.020139310508966446
3,0.011188731528818607,1e-08,0.01844881847500801,0.02697710320353508,0.020068151876330376
4,0.011162732727825642,1e-08,0.018423182889819145,0.02704770676791668,0.020141461864113808
5,0.011129544116556644,1e-08,0.018410520628094673,0.027151241898536682,0.02007780782878399
6,0.011100669391453266,1e-09,0.018387803807854652,0.02714286558330059,0.02007041871547699
7,0.011100362986326218,1e-09,0.018383990973234177,0.02713775634765625,0.020066557452082634
8,0.011100100353360176,1e-09,0.01838233694434166,0.02713508903980255,0.02006484940648079
9,0.01110024843364954,1e-09,0.018381066620349884,0.027129653841257095,0.02006092108786106
10,0.011100138537585735,1e-09,0.01837919093668461,0.027129612863063812,0.02006126567721367
11,0.011099424213171005,9.9999994e-11,0.01837879605591297,0.027129491791129112,0.020061178132891655
12,0.011099371127784252,9.9999994e-11,0.018378738313913345,0.027129432186484337,0.0200610663741827
13,0.011099406518042088,9.9999994e-11,0.01837867498397827,0.027129435911774635,0.02006104402244091
14,0.011099389754235744,9.9999994e-11,0.018378689885139465,0.027129538357257843,0.020061075687408447
15,0.011099382303655148,9.9999994e-11,0.01837869919836521,0.027129611000418663,0.020061034709215164
